smiles,submitter_name,ref_pdb,hit_names,ID,ROMol,name
N#Cc1c(C(=O)Nc2ccsn2)[nH]c2ccccc12,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_002090734001,<rdkit.Chem.rdchem.Mol object at 0x1754b9040>,janke_silvr_PV_002090734001
c1ccc(CNc2csc3ccccc23)nc1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z1621155477,<rdkit.Chem.rdchem.Mol object at 0x1754bd3c0>,janke_silvr_Z1621155477
Cc1nnc(NC(=O)c2sccc2-c2ccsc2)s1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_006764363793,<rdkit.Chem.rdchem.Mol object at 0x1754bd4a0>,janke_silvr_PV_006764363793
O=C(Nc1ccc(-c2nnco2)cc1)c1cccs1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z767273996,<rdkit.Chem.rdchem.Mol object at 0x1754bd580>,janke_silvr_Z767273996
CN1C(=O)C(=Cc2ccccc2)SC1=S,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z221260068,<rdkit.Chem.rdchem.Mol object at 0x1754bd6d0>,janke_silvr_Z221260068
Clc1ccc2occc2c1-c1cnccn1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_003253252525,<rdkit.Chem.rdchem.Mol object at 0x1754bd820>,janke_silvr_PV_003253252525
Cc1cc(-c2cccc3cnccc23)n[nH]1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_003043277300,<rdkit.Chem.rdchem.Mol object at 0x1754bd970>,janke_silvr_PV_003043277300
Cc1ccc(-c2cc3cccnc3[nH]2)c(C#N)c1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_002917926408,<rdkit.Chem.rdchem.Mol object at 0x1754bda50>,janke_silvr_PV_002917926408
Clc1ccccc1-c1cc2ccccc2[nH]1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z2044782212,<rdkit.Chem.rdchem.Mol object at 0x1754bdba0>,janke_silvr_Z2044782212
Cc1cc(-c2ccc(Br)cn2)nc2ccccc12,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z1956654599,<rdkit.Chem.rdchem.Mol object at 0x1754bdc80>,janke_silvr_Z1956654599
Cc1ncccc1-c1cc2ccncc2[nH]1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z4918784512,<rdkit.Chem.rdchem.Mol object at 0x1754bdd60>,janke_silvr_Z4918784512
NC1=CCN(C(=O)c2ccnc3ccccc23)N1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_002204077285,<rdkit.Chem.rdchem.Mol object at 0x1754bdeb0>,janke_silvr_PV_002204077285
O=C1C(=Cc2ccsc2)C(=O)c2ccccc21,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z44301054,<rdkit.Chem.rdchem.Mol object at 0x1754bdf90>,janke_silvr_Z44301054
CCc1nc(-c2cccc(SC)c2)c[nH]1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z3347447815,<rdkit.Chem.rdchem.Mol object at 0x1754bf0b0>,janke_silvr_Z3347447815
c1ccc(-c2csc(Sc3nccs3)n2)cc1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z373040600,<rdkit.Chem.rdchem.Mol object at 0x1754bf200>,janke_silvr_Z373040600
C(=Cc1nccs1)c1ccc2cnccc2c1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_002996515829,<rdkit.Chem.rdchem.Mol object at 0x1754bf350>,janke_silvr_PV_002996515829
Fc1ccccc1-c1nnc2ccccc2n1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z3484602031,<rdkit.Chem.rdchem.Mol object at 0x1754bf430>,janke_silvr_Z3484602031
O=C(Nc1ccc2ccccc2n1)N1CC=CC1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_002303942153,<rdkit.Chem.rdchem.Mol object at 0x1754bf510>,janke_silvr_PV_002303942153
Nc1ccccc1-c1cc2cccnc2[nH]1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_007021846068,<rdkit.Chem.rdchem.Mol object at 0x1754bf5f0>,janke_silvr_PV_007021846068
Cc1cccc2c1NC(c1cscn1)NC2=O,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z785732518,<rdkit.Chem.rdchem.Mol object at 0x1754bf740>,janke_silvr_Z785732518
Cc1ccnc(-c2cccc(-c3c[nH]nn3)c2)c1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_003747517023,<rdkit.Chem.rdchem.Mol object at 0x1754bf820>,janke_silvr_PV_003747517023
O=C(Nc1ccc2ccccc2c1)c1ccoc1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z166858612,<rdkit.Chem.rdchem.Mol object at 0x1754bf900>,janke_silvr_Z166858612
Cc1ccc(-c2cc(C(N)=O)c3ccccc3n2)cc1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z33546942,<rdkit.Chem.rdchem.Mol object at 0x1754bf9e0>,janke_silvr_Z33546942
O=C1NC(c2ccc(Br)cc2)Nc2ccccc21,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z48978322,<rdkit.Chem.rdchem.Mol object at 0x1754bfac0>,janke_silvr_Z48978322
Cc1cnc(CC(=O)Nc2ccc(C#N)cc2)o1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_002237110783,<rdkit.Chem.rdchem.Mol object at 0x1754bfc10>,janke_silvr_PV_002237110783
C=C1CCN(C(=O)c2cccc3occc23)C1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_006978273101,<rdkit.Chem.rdchem.Mol object at 0x1754bfcf0>,janke_silvr_PV_006978273101
Cn1c(-c2ccc(I)o2)nc2ccccc21,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z637708450,<rdkit.Chem.rdchem.Mol object at 0x1754bfdd0>,janke_silvr_Z637708450
C#Cc1ccccc1-c1nnc2ccccc2n1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_005061289798,<rdkit.Chem.rdchem.Mol object at 0x1754bff20>,janke_silvr_PV_005061289798
CSc1cccc(-c2cnc(C)s2)c1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_003024590825,<rdkit.Chem.rdchem.Mol object at 0x1754c0040>,janke_silvr_PV_003024590825
Clc1ccccc1-c1cc2cccnc2[nH]1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z3243494522,<rdkit.Chem.rdchem.Mol object at 0x1754c0190>,janke_silvr_Z3243494522
S=C(Nc1ccccc1)Nc1ccsc1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z1838522825,<rdkit.Chem.rdchem.Mol object at 0x1754c0270>,janke_silvr_Z1838522825
Cc1cc(-c2ccc(F)cn2)cc2cccnc12,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_002975350999,<rdkit.Chem.rdchem.Mol object at 0x1754c0350>,janke_silvr_PV_002975350999
O=C(c1ccnc2ccccc12)N1CC=C(F)C1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_002806745786,<rdkit.Chem.rdchem.Mol object at 0x1754c0430>,janke_silvr_PV_002806745786
CC1C(=Cc2ccccc2)C(=O)c2ccccc21,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z2154440174,<rdkit.Chem.rdchem.Mol object at 0x1754c0580>,janke_silvr_Z2154440174
CSc1cccc(-c2c[nH]c(C)n2)c1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_002970353312,<rdkit.Chem.rdchem.Mol object at 0x1754c0660>,janke_silvr_PV_002970353312
C(#Cc1snc2ccccc12)c1ccccc1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_005558434001,<rdkit.Chem.rdchem.Mol object at 0x1754c07b0>,janke_silvr_PV_005558434001
O=C(Nc1cc(Cl)c2ccccc2n1)c1ccco1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z2194159685,<rdkit.Chem.rdchem.Mol object at 0x1754c0890>,janke_silvr_Z2194159685
Cc1ccc(C(N)=O)cc1-c1ccncc1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z5519729708,<rdkit.Chem.rdchem.Mol object at 0x1754c0970>,janke_silvr_Z5519729708
CNc1cccc(-c2cnc(C)s2)c1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_002928797155,<rdkit.Chem.rdchem.Mol object at 0x1754c0a50>,janke_silvr_PV_002928797155
c1ccc2nc(-c3cnccn3)nnc2c1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_003336434570,<rdkit.Chem.rdchem.Mol object at 0x1754c0b30>,janke_silvr_PV_003336434570
Cc1ccccc1-c1nc(-c2nnn[nH]2)no1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_006226936605,<rdkit.Chem.rdchem.Mol object at 0x1754c0c10>,janke_silvr_PV_006226936605
