smiles,submitter_name,ref_pdb,hit_names,ID,ROMol,name
C=CC(=O)NCc1ccccc1C(=O)Nc1ccc2oc(C(N)=O)nc2c1,Matteo Ferla,x0451_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z4899906869,<rdkit.Chem.rdchem.Mol object at 0x1751ac0b0>,matteo_ferla_rocs_cov_Z4899906869
C=CC(=O)NCCC(=O)N[C@@H]1CCOc2cc(OC)ccc21,Matteo Ferla,x0451_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z1479333050,<rdkit.Chem.rdchem.Mol object at 0x1751ac190>,matteo_ferla_rocs_cov_Z1479333050
C=CC(=O)N1CCC[C@H]1C(=O)Nc1nc2ccccc2s1,Matteo Ferla,x0451_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z2285377339,<rdkit.Chem.rdchem.Mol object at 0x1751ac270>,matteo_ferla_rocs_cov_Z2285377339
C=Cc1ccn[nH]1,Matteo Ferla,x0451_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z3271412717,<rdkit.Chem.rdchem.Mol object at 0x1751ac350>,matteo_ferla_rocs_cov_Z3271412717
C=CC(=O)NC1(c2nnc3n2CCCC3)CCC1,Matteo Ferla,x0451_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z2285378239,<rdkit.Chem.rdchem.Mol object at 0x1751ac430>,matteo_ferla_rocs_cov_Z2285378239
C=CC(=O)NC1(CNC(=O)[C@H]2CCc3ccccc3C2)CCCCCC1,Matteo Ferla,x0451_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z4425282832,<rdkit.Chem.rdchem.Mol object at 0x1751ac510>,matteo_ferla_rocs_cov_Z4425282832
C=Cc1nccs1,Matteo Ferla,x0451_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z1255458872,<rdkit.Chem.rdchem.Mol object at 0x1751ac5f0>,matteo_ferla_rocs_cov_Z1255458872
Cc1onc(C2CCCC2)c1C(=O)NCC1(NC(=O)CCl)CCCCC1,Matteo Ferla,x0451_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z4425211095,<rdkit.Chem.rdchem.Mol object at 0x1751ac6d0>,matteo_ferla_rocs_cov_Z4425211095
C=CC(=O)N1CCCc2c([nH]c3c(F)cccc23)C1,Matteo Ferla,x0451_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z2867490857,<rdkit.Chem.rdchem.Mol object at 0x1751ac7b0>,matteo_ferla_rocs_cov_Z2867490857
C=CC(=O)N1CCC(C(=O)NCc2cnc3n2CCCC3)(c2ccccc2)CC1,Matteo Ferla,x0451_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z2499129286,<rdkit.Chem.rdchem.Mol object at 0x1751ac890>,matteo_ferla_rocs_cov_Z2499129286
