smiles,submitter_name,ref_pdb,hit_names,ID,ROMol,name
CC(=O)Nc1c(C)ccc2ncccc12,Matteo Ferla,x0554_0A,"x0554_0A,x0451_0A",Z3234957804,<rdkit.Chem.rdchem.Mol object at 0x17544f4a0>,matteo_ferla_fragmen_clust_Z3234957804
CNC(=S)Nc1cccc2cc[nH]c12,Matteo Ferla,x0554_0A,"x0554_0A,x0451_0A",Z1728705763,<rdkit.Chem.rdchem.Mol object at 0x17544f660>,matteo_ferla_fragmen_clust_Z1728705763
CCNC(=O)C(C)c1cc(C)cc(C)c1,Matteo Ferla,x0554_0A,"x0566_0A,x0310_0A",Z5480246511,<rdkit.Chem.rdchem.Mol object at 0x17544f970>,matteo_ferla_fragmen_clust_Z5480246511
Cn1cc(CNC2CC2(C)C)c2ccccc21,Matteo Ferla,x0554_0A,x0451_0A,PV_007034081845,<rdkit.Chem.rdchem.Mol object at 0x17544f270>,matteo_ferla_fragmen_clust_PV_007034081845
CNS(=O)(=O)c1csc2ccccc12,Matteo Ferla,x0554_0A,"x0451_0A,x0566_0A",Z2068571135,<rdkit.Chem.rdchem.Mol object at 0x17544f3c0>,matteo_ferla_fragmen_clust_Z2068571135
CC(C)NC(=O)c1cccc2scnc12,Matteo Ferla,x0554_0A,x0566_0A,Z2697249468,<rdkit.Chem.rdchem.Mol object at 0x17544f7b0>,matteo_ferla_fragmen_clust_Z2697249468
CC(=O)N(C)C(=O)Nc1cn(C)c2ccccc12,Matteo Ferla,x0554_0A,x0451_0A,PV_003676037752,<rdkit.Chem.rdchem.Mol object at 0x17544f820>,matteo_ferla_fragmen_clust_PV_003676037752
COC(=O)COc1cc(C)cnc1Cl,Matteo Ferla,x0554_0A,x0416_0A,Z3514568780,<rdkit.Chem.rdchem.Mol object at 0x17544fba0>,matteo_ferla_fragmen_clust_Z3514568780
CC(NC(N)=O)c1ccccc1,Matteo Ferla,x0554_0A,x0566_0A,Z198194342,<rdkit.Chem.rdchem.Mol object at 0x17544fcf0>,matteo_ferla_fragmen_clust_Z198194342
CNC(=O)c1ccc(C)c2c1CCC2,Matteo Ferla,x0554_0A,"x0451_0A,x0554_0A",Z2252118358,<rdkit.Chem.rdchem.Mol object at 0x17544fc80>,matteo_ferla_fragmen_clust_Z2252118358
