smiles,submitter_name,ref_pdb,hit_names,ID,ROMol,name
O=C(Nc1cccc2nc(Cl)ccc12)[C@@H]1CCCN1[C@H]1CCS(=O)(=O)C1,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_006736682031,<rdkit.Chem.rdchem.Mol object at 0x1754f1f90>,horton_fegrow_quin_elab_PV_006736682031
C[C@@H]1C[C@H]1c1noc(CC(=O)Nc2cccc3nc(Cl)ccc23)n1,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",Z4124596922,<rdkit.Chem.rdchem.Mol object at 0x1754ee040>,horton_fegrow_quin_elab_Z4124596922
O=C1CC[C@@](CC(=O)Nc2cccc3nc(Cl)ccc23)(C(F)(F)F)CN1,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",Z4166552872,<rdkit.Chem.rdchem.Mol object at 0x1754ee120>,horton_fegrow_quin_elab_Z4166552872
O=C(Cn1cc(C2CC2)cn1)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002213099427,<rdkit.Chem.rdchem.Mol object at 0x1754ee200>,horton_fegrow_quin_elab_PV_002213099427
O=C(Cc1n[nH]c2ccccc12)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002408898578,<rdkit.Chem.rdchem.Mol object at 0x1754ee2e0>,horton_fegrow_quin_elab_PV_002408898578
O=C(Nc1cccc2nc(Cl)ccc12)[C@@H]1CCCN(c2cc(=O)[nH]cn2)C1,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",Z4136613501,<rdkit.Chem.rdchem.Mol object at 0x1754ee350>,horton_fegrow_quin_elab_Z4136613501
O=C(Cc1cn2c(n1)CCCC2)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",Z3207006425,<rdkit.Chem.rdchem.Mol object at 0x1754ee3c0>,horton_fegrow_quin_elab_Z3207006425
C[C@H](O)c1cn(CC(=O)Nc2cccc3nc(Cl)ccc23)nn1,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002228967748,<rdkit.Chem.rdchem.Mol object at 0x1754ee4a0>,horton_fegrow_quin_elab_PV_002228967748
Cn1ncc2c(=O)[nH]c(CCC(=O)Nc3cccc4nc(Cl)ccc34)nc21,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002277134491,<rdkit.Chem.rdchem.Mol object at 0x1754ee510>,horton_fegrow_quin_elab_PV_002277134491
O=C(CN1C(=O)NC2(CCCC2)C1=O)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",Z3091962939,<rdkit.Chem.rdchem.Mol object at 0x1754ee580>,horton_fegrow_quin_elab_Z3091962939
Nc1cc(-c2ccccc2)nn1CC(=O)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_007022958572,<rdkit.Chem.rdchem.Mol object at 0x1754ee660>,horton_fegrow_quin_elab_PV_007022958572
Cc1cnc2n1CCC[C@H]2C(=O)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",Z4124596915,<rdkit.Chem.rdchem.Mol object at 0x1754ee6d0>,horton_fegrow_quin_elab_Z4124596915
O=C(Cc1c[nH]c(S)nc1=O)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_007046224659,<rdkit.Chem.rdchem.Mol object at 0x1754ee740>,horton_fegrow_quin_elab_PV_007046224659
Cc1[nH]c2ccnn2c(=O)c1CC(=O)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002422132076,<rdkit.Chem.rdchem.Mol object at 0x1754ee7b0>,horton_fegrow_quin_elab_PV_002422132076
O=C(CNC(=O)N1CCc2ccccc2C1)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002412377388,<rdkit.Chem.rdchem.Mol object at 0x1754ee820>,horton_fegrow_quin_elab_PV_002412377388
Cc1cccc2c(=O)n(CC(=O)Nc3cccc4nc(Cl)ccc34)cnc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002493699698,<rdkit.Chem.rdchem.Mol object at 0x1754ee890>,horton_fegrow_quin_elab_PV_002493699698
CC(C)(CCc1nn[nH]n1)C(=O)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",Z4410143804,<rdkit.Chem.rdchem.Mol object at 0x1754ee900>,horton_fegrow_quin_elab_Z4410143804
O=C(Nc1cccc2nc(Cl)ccc12)[C@@H]1CCCc2cn[nH]c21,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002287476536,<rdkit.Chem.rdchem.Mol object at 0x1754ee970>,horton_fegrow_quin_elab_PV_002287476536
O=C(C[C@H]1CCC[C@H](c2nn[nH]n2)C1)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_006957826328,<rdkit.Chem.rdchem.Mol object at 0x1754ee9e0>,horton_fegrow_quin_elab_PV_006957826328
O=C(CCn1[nH]c(=O)c2ccccc2c1=O)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002149633512,<rdkit.Chem.rdchem.Mol object at 0x1754eea50>,horton_fegrow_quin_elab_PV_002149633512
