,structuralScore,mw_diff,mw,smi,metadata,mol
10,0.18921044027668396,175.0499999999998,351.22899999999987,Brc1csc(CNCc2nc(-c3ccccn3)no2)c1,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'AQOMGNAOLAFKAZ-UHFFFAOYSA-N', 'smiles': 'Brc1csc(CNCc2nc(-c3ccccn3)no2)c1', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=AQOMGNAOLAFKAZ-UHFFFAOYSA-N', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 12.0, 'scrPriceRange': '$250-500 / mg'}}]",<rdkit.Chem.rdchem.Mol object at 0x16b092e40>
11,0.1897867426850312,42.081000000000074,218.26000000000013,CCC[C@H](N)c1nc(-c2ccccn2)no1,"[{'catalogName': 'enamine_made', 'catalogId': 'BBV-57375780', 'smiles': 'CCC[C@H](N)c1nc(-c2ccccn2)no1', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 6.0, 'bbPriceRange': '$500-1k / g'}}, {'catalogName': 'enamine_real', 'catalogId': 'Z1946059085', 'smiles': 'CCC[C@H](N)C1=NC(C2=CC=CC=N2)=NO1', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '$100-250 / mg'}}, {'catalogName': 'mcule', 'catalogId': 'MCULE-1942261189', 'smiles': 'N1=C(C(CCC)N)ON=C1C1=CC=CC=N1', 'link': 'https://mcule.com/MCULE-1942261189', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 5.0, 'scrPriceRange': 'unknown'}}, {'catalogName': 'pubchem', 'catalogId': '93251984', 'smiles': 'CCC[C@H](N)c1nc(-c2ccccn2)no1', 'link': 'https://pubchem.ncbi.nlm.nih.gov/compound/93251984'}]",<rdkit.Chem.rdchem.Mol object at 0x16b0919e0>
12,0.19940037654618106,14.027000000000015,190.20600000000007,CNCc1nc(-c2ccccn2)no1,"[{'catalogName': 'enamine_made', 'catalogId': 'BBV-37836334', 'smiles': 'CNCc1nc(-c2ccccn2)no1', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 6.0, 'bbPriceRange': '$500-1k / g'}}, {'catalogName': 'enamine_real', 'catalogId': 'Z1603775342', 'smiles': 'CNCC1=NC(C2=CC=CC=N2)=NO1', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '$100-250 / mg'}}, {'catalogName': 'molport', 'catalogId': 'MolPort-029-997-353', 'smiles': 'OC(=O)C(F)(F)F.CNCc1nc(no1)-c1ccccn1', 'link': 'https://www.molport.com/shop/molecule-link/MolPort-029-997-353', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 2.0, 'bbPriceRange': '< $100 / g'}}, {'catalogName': 'emolecules', 'catalogId': '32231829', 'smiles': 'OC(=O)C(F)(F)F.CNCc1nc(no1)-c1ccccn1', 'link': 'https://search.emolecules.com/search/#?querytype=emoleculesid&p=1&query=32231829', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 1.0, 'bbPriceRange': '< $100 / g'}}, {'catalogName': 'mcule', 'catalogId': 'MCULE-3285059892', 'smiles': 'Cl.Cl.N1=C(CNC)ON=C1C1C=CC=CN=1', 'link': 'https://mcule.com/MCULE-3285059892', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 2.0, 'bbPriceRange': '$1k-10k / g'}}, {'catalogName': 'sigma', 'catalogId': '249442759', 'smiles': 'CNCc1nc(-c2ccccn2)no1.O=C(O)C(F)(F)F', 'link': 'https://www.aldrichmarketselect.com/list_search.php?text_stuff=249442759&listFormat=STRUCTURE_ID&init_qty=1&qty_UOM=1', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 1.0, 'bbPriceRange': '< $100 / g'}}, {'catalogName': 'pubchem', 'catalogId': '53398841', 'smiles': 'CNCc1nc(-c2ccccn2)no1.O=C(O)C(F)(F)F', 'link': 'https://pubchem.ncbi.nlm.nih.gov/compound/53398841'}]",<rdkit.Chem.rdchem.Mol object at 0x16b07cc10>
13,0.20053371069876919,84.162,260.34100000000007,CC(C)N(Cc1nc(-c2ccccn2)no1)C(C)C,"[{'catalogName': 'enamine_real', 'catalogId': 'Z1619965288', 'smiles': 'CC(C)N(CC1=NC(C2=CC=CC=N2)=NO1)C(C)C', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '$100-250 / mg'}}, {'catalogName': 'mcule_ultimate', 'catalogId': 'AUDBAOCUVSEODU-UHFFFAOYSA-N', 'smiles': 'CC(C)N(Cc1nc(-c2ccccn2)no1)C(C)C', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=AUDBAOCUVSEODU-UHFFFAOYSA-N', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 12.0, 'scrPriceRange': '$250-500 / mg'}}]",<rdkit.Chem.rdchem.Mol object at 0x16b0885f0>
14,0.2061879499146951,106.14599999999965,282.3249999999997,CC(C)S(=O)(=O)NCc1nc(-c2ccccn2)no1,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'NUJBGCXXTPBEEU-UHFFFAOYSA-N', 'smiles': 'CC(C)S(=O)(=O)NCc1nc(-c2ccccn2)no1', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=NUJBGCXXTPBEEU-UHFFFAOYSA-N', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 12.0, 'scrPriceRange': '$250-500 / mg'}}]",<rdkit.Chem.rdchem.Mol object at 0x16b088ac0>
15,0.21274224385312968,111.16899999999967,287.34799999999973,Cc1ncsc1CNCc1nc(-c2ccccn2)no1,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'ZSOMVVMNLJBQMZ-UHFFFAOYSA-N', 'smiles': 'Cc1ncsc1CNCc1nc(-c2ccccn2)no1', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=ZSOMVVMNLJBQMZ-UHFFFAOYSA-N', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 12.0, 'scrPriceRange': '$250-500 / mg'}}]",<rdkit.Chem.rdchem.Mol object at 0x16b09b040>
16,0.21677622344522604,56.10800000000009,232.28700000000015,CCCCC(N)c1nc(-c2ccccn2)no1,"[{'catalogName': 'enamine_made', 'catalogId': 'BBV-22279642', 'smiles': 'CCCCC(N)c1nc(-c2ccccn2)no1', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 6.0, 'bbPriceRange': '$500-1k / g'}}, {'catalogName': 'enamine_real', 'catalogId': 'Z2442665798', 'smiles': 'CCCCC(N)C1=NC(C2=CC=CC=N2)=NO1', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '$100-250 / mg'}}, {'catalogName': 'emolecules', 'catalogId': '37659701', 'smiles': 'CCCCC(N)c1nc(no1)-c1ccccn1', 'link': 'https://search.emolecules.com/search/#?querytype=emoleculesid&p=1&query=37659701', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 6.0, 'scrPriceRange': 'unknown'}}, {'catalogName': 'mcule', 'catalogId': 'MCULE-5472452237', 'smiles': 'N1=C(C(CCCC)N)ON=C1C1C=CC=CN=1', 'link': 'https://mcule.com/MCULE-5472452237', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 9.0, 'scrPriceRange': '< $100 / mg'}}, {'catalogName': 'pubchem', 'catalogId': '43470367', 'smiles': 'CCCCC(N)c1nc(-c2ccccn2)no1', 'link': 'https://pubchem.ncbi.nlm.nih.gov/compound/43470367'}]",<rdkit.Chem.rdchem.Mol object at 0x16b083820>
17,0.21754911997189383,110.13699999999969,286.31599999999975,O=C(NCc1nc(-c2ccccn2)no1)c1cccs1,"[{'catalogName': 'enamine_real', 'catalogId': 'Z1171625854', 'smiles': 'O=C(NCC1=NC(C2=CC=CC=N2)=NO1)C1=CC=CS1', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '$100-250 / mg'}}, {'catalogName': 'mcule_ultimate', 'catalogId': 'BQRGHZZZVDZMEN-UHFFFAOYSA-N', 'smiles': 'O=C(NCc1nc(-c2ccccn2)no1)c1cccs1', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=BQRGHZZZVDZMEN-UHFFFAOYSA-N', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 12.0, 'scrPriceRange': '$250-500 / mg'}}]",<rdkit.Chem.rdchem.Mol object at 0x16b09ba50>
18,0.21905709889753097,70.09100000000007,246.27000000000012,CCCC(=O)NCc1nc(-c2ccccn2)no1,"[{'catalogName': 'enamine_real', 'catalogId': 'Z1169951527', 'smiles': 'CCCC(=O)NCC1=NC(C2=CC=CC=N2)=NO1', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '$100-250 / mg'}}, {'catalogName': 'mcule_ultimate', 'catalogId': 'AGJWTPYCWYOATM-UHFFFAOYSA-N', 'smiles': 'CCCC(=O)NCc1nc(-c2ccccn2)no1', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=AGJWTPYCWYOATM-UHFFFAOYSA-N', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 12.0, 'scrPriceRange': '$250-500 / mg'}}]",<rdkit.Chem.rdchem.Mol object at 0x16b083b30>
19,0.2224282658792154,83.08999999999995,259.269,O=NN1CCCCC1c1nc(-c2ccccn2)no1,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'CKOVQZFOWLAQCV-UHFFFAOYSA-N', 'smiles': 'O=NN1CCCCC1c1nc(-c2ccccn2)no1', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=CKOVQZFOWLAQCV-UHFFFAOYSA-N', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 12.0, 'scrPriceRange': '$250-500 / mg'}}]",<rdkit.Chem.rdchem.Mol object at 0x16b091d60>
