,structuralScore,mw_diff,mw,smi,metadata,mol,react2_Amidation
10,0.18921044,175.05,351.229,Brc1csc(CNCc2nc(-c3ccccn3)no2)c1,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'AQOMGNAOLAFKAZ-UHFFFAOYSA-N', 'smiles': 'Brc1csc(CNCc2nc(-c3ccccn3)no2)c1', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=AQOMGNAOLAFKAZ-UHFFFAOYSA-N', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 12.0, 'scrPriceRange': '$250-500 / mg'}}]",<rdkit.Chem.rdchem.Mol object at 0x16b092e40>,TRUE
11,0.189786743,42.081,218.26,CCC[C@H](N)c1nc(-c2ccccn2)no1,"[{'catalogName': 'enamine_made', 'catalogId': 'BBV-57375780', 'smiles': 'CCC[C@H](N)c1nc(-c2ccccn2)no1', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 6.0, 'bbPriceRange': '$500-1k / g'}}, {'catalogName': 'enamine_real', 'catalogId': 'Z1946059085', 'smiles': 'CCC[C@H](N)C1=NC(C2=CC=CC=N2)=NO1', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '$100-250 / mg'}}, {'catalogName': 'mcule', 'catalogId': 'MCULE-1942261189', 'smiles': 'N1=C(C(CCC)N)ON=C1C1=CC=CC=N1', 'link': 'https://mcule.com/MCULE-1942261189', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 5.0, 'scrPriceRange': 'unknown'}}, {'catalogName': 'pubchem', 'catalogId': '93251984', 'smiles': 'CCC[C@H](N)c1nc(-c2ccccn2)no1', 'link': 'https://pubchem.ncbi.nlm.nih.gov/compound/93251984'}]",<rdkit.Chem.rdchem.Mol object at 0x16b0919e0>,TRUE
12,0.199400377,14.027,190.206,CNCc1nc(-c2ccccn2)no1,"[{'catalogName': 'enamine_made', 'catalogId': 'BBV-37836334', 'smiles': 'CNCc1nc(-c2ccccn2)no1', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 6.0, 'bbPriceRange': '$500-1k / g'}}, {'catalogName': 'enamine_real', 'catalogId': 'Z1603775342', 'smiles': 'CNCC1=NC(C2=CC=CC=N2)=NO1', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '$100-250 / mg'}}, {'catalogName': 'molport', 'catalogId': 'MolPort-029-997-353', 'smiles': 'OC(=O)C(F)(F)F.CNCc1nc(no1)-c1ccccn1', 'link': 'https://www.molport.com/shop/molecule-link/MolPort-029-997-353', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 2.0, 'bbPriceRange': '< $100 / g'}}, {'catalogName': 'emolecules', 'catalogId': '32231829', 'smiles': 'OC(=O)C(F)(F)F.CNCc1nc(no1)-c1ccccn1', 'link': 'https://search.emolecules.com/search/#?querytype=emoleculesid&p=1&query=32231829', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 1.0, 'bbPriceRange': '< $100 / g'}}, {'catalogName': 'mcule', 'catalogId': 'MCULE-3285059892', 'smiles': 'Cl.Cl.N1=C(CNC)ON=C1C1C=CC=CN=1', 'link': 'https://mcule.com/MCULE-3285059892', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 2.0, 'bbPriceRange': '$1k-10k / g'}}, {'catalogName': 'sigma', 'catalogId': '249442759', 'smiles': 'CNCc1nc(-c2ccccn2)no1.O=C(O)C(F)(F)F', 'link': 'https://www.aldrichmarketselect.com/list_search.php?text_stuff=249442759&listFormat=STRUCTURE_ID&init_qty=1&qty_UOM=1', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 1.0, 'bbPriceRange': '< $100 / g'}}, {'catalogName': 'pubchem', 'catalogId': '53398841', 'smiles': 'CNCc1nc(-c2ccccn2)no1.O=C(O)C(F)(F)F', 'link': 'https://pubchem.ncbi.nlm.nih.gov/compound/53398841'}]",<rdkit.Chem.rdchem.Mol object at 0x16b07cc10>,TRUE
13,0.200533711,84.162,260.341,CC(C)N(Cc1nc(-c2ccccn2)no1)C(C)C,"[{'catalogName': 'enamine_real', 'catalogId': 'Z1619965288', 'smiles': 'CC(C)N(CC1=NC(C2=CC=CC=N2)=NO1)C(C)C', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '$100-250 / mg'}}, {'catalogName': 'mcule_ultimate', 'catalogId': 'AUDBAOCUVSEODU-UHFFFAOYSA-N', 'smiles': 'CC(C)N(Cc1nc(-c2ccccn2)no1)C(C)C', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=AUDBAOCUVSEODU-UHFFFAOYSA-N', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 12.0, 'scrPriceRange': '$250-500 / mg'}}]",<rdkit.Chem.rdchem.Mol object at 0x16b0885f0>,FALSE
14,0.20618795,106.146,282.325,CC(C)S(=O)(=O)NCc1nc(-c2ccccn2)no1,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'NUJBGCXXTPBEEU-UHFFFAOYSA-N', 'smiles': 'CC(C)S(=O)(=O)NCc1nc(-c2ccccn2)no1', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=NUJBGCXXTPBEEU-UHFFFAOYSA-N', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 12.0, 'scrPriceRange': '$250-500 / mg'}}]",<rdkit.Chem.rdchem.Mol object at 0x16b088ac0>,FALSE
15,0.212742244,111.169,287.348,Cc1ncsc1CNCc1nc(-c2ccccn2)no1,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'ZSOMVVMNLJBQMZ-UHFFFAOYSA-N', 'smiles': 'Cc1ncsc1CNCc1nc(-c2ccccn2)no1', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=ZSOMVVMNLJBQMZ-UHFFFAOYSA-N', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 12.0, 'scrPriceRange': '$250-500 / mg'}}]",<rdkit.Chem.rdchem.Mol object at 0x16b09b040>,TRUE
16,0.216776223,56.108,232.287,CCCCC(N)c1nc(-c2ccccn2)no1,"[{'catalogName': 'enamine_made', 'catalogId': 'BBV-22279642', 'smiles': 'CCCCC(N)c1nc(-c2ccccn2)no1', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 6.0, 'bbPriceRange': '$500-1k / g'}}, {'catalogName': 'enamine_real', 'catalogId': 'Z2442665798', 'smiles': 'CCCCC(N)C1=NC(C2=CC=CC=N2)=NO1', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '$100-250 / mg'}}, {'catalogName': 'emolecules', 'catalogId': '37659701', 'smiles': 'CCCCC(N)c1nc(no1)-c1ccccn1', 'link': 'https://search.emolecules.com/search/#?querytype=emoleculesid&p=1&query=37659701', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 6.0, 'scrPriceRange': 'unknown'}}, {'catalogName': 'mcule', 'catalogId': 'MCULE-5472452237', 'smiles': 'N1=C(C(CCCC)N)ON=C1C1C=CC=CN=1', 'link': 'https://mcule.com/MCULE-5472452237', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 9.0, 'scrPriceRange': '< $100 / mg'}}, {'catalogName': 'pubchem', 'catalogId': '43470367', 'smiles': 'CCCCC(N)c1nc(-c2ccccn2)no1', 'link': 'https://pubchem.ncbi.nlm.nih.gov/compound/43470367'}]",<rdkit.Chem.rdchem.Mol object at 0x16b083820>,TRUE
17,0.21754912,110.137,286.316,O=C(NCc1nc(-c2ccccn2)no1)c1cccs1,"[{'catalogName': 'enamine_real', 'catalogId': 'Z1171625854', 'smiles': 'O=C(NCC1=NC(C2=CC=CC=N2)=NO1)C1=CC=CS1', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '$100-250 / mg'}}, {'catalogName': 'mcule_ultimate', 'catalogId': 'BQRGHZZZVDZMEN-UHFFFAOYSA-N', 'smiles': 'O=C(NCc1nc(-c2ccccn2)no1)c1cccs1', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=BQRGHZZZVDZMEN-UHFFFAOYSA-N', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 12.0, 'scrPriceRange': '$250-500 / mg'}}]",<rdkit.Chem.rdchem.Mol object at 0x16b09ba50>,FALSE
18,0.219057099,70.091,246.27,CCCC(=O)NCc1nc(-c2ccccn2)no1,"[{'catalogName': 'enamine_real', 'catalogId': 'Z1169951527', 'smiles': 'CCCC(=O)NCC1=NC(C2=CC=CC=N2)=NO1', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '$100-250 / mg'}}, {'catalogName': 'mcule_ultimate', 'catalogId': 'AGJWTPYCWYOATM-UHFFFAOYSA-N', 'smiles': 'CCCC(=O)NCc1nc(-c2ccccn2)no1', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=AGJWTPYCWYOATM-UHFFFAOYSA-N', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 12.0, 'scrPriceRange': '$250-500 / mg'}}]",<rdkit.Chem.rdchem.Mol object at 0x16b083b30>,FALSE
19,0.222428266,83.09,259.269,O=NN1CCCCC1c1nc(-c2ccccn2)no1,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'CKOVQZFOWLAQCV-UHFFFAOYSA-N', 'smiles': 'O=NN1CCCCC1c1nc(-c2ccccn2)no1', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=CKOVQZFOWLAQCV-UHFFFAOYSA-N', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 12.0, 'scrPriceRange': '$250-500 / mg'}}]",<rdkit.Chem.rdchem.Mol object at 0x16b091d60>,FALSE
20,0.225156525,98.145,274.324,CCC(CC)C(=O)NCc1nc(-c2ccccn2)no1,"[{'catalogName': 'enamine_real', 'catalogId': 'Z1175172390', 'smiles': 'CCC(CC)C(=O)NCC1=NC(C2=CC=CC=N2)=NO1', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '$100-250 / mg'}}, {'catalogName': 'mcule_ultimate', 'catalogId': 'OJFQDLSVUSKWFW-UHFFFAOYSA-N', 'smiles': 'CCC(CC)C(=O)NCc1nc(-c2ccccn2)no1', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=OJFQDLSVUSKWFW-UHFFFAOYSA-N', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 12.0, 'scrPriceRange': '$250-500 / mg'}}]",<rdkit.Chem.rdchem.Mol object at 0x16b097a50>,FALSE
21,0.228550166,70.135,246.314,CCCCC(N)c1nc(-c2ncccc2C)no1,"[{'catalogName': 'enamine_made', 'catalogId': 'BBV-33389686', 'smiles': 'CCCCC(N)c1nc(-c2ncccc2C)no1', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 6.0, 'bbPriceRange': '$500-1k / g'}}, {'catalogName': 'enamine_real', 'catalogId': 'Z2445309634', 'smiles': 'CCCCC(N)C1=NC(C2=NC=CC=C2C)=NO1', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '$100-250 / mg'}}, {'catalogName': 'mcule', 'catalogId': 'MCULE-9575071465', 'smiles': 'N1=C(C(CCCC)N)ON=C1C1=C(C=CC=N1)C', 'link': 'https://mcule.com/MCULE-9575071465', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 5.0, 'scrPriceRange': 'unknown'}}, {'catalogName': 'pubchem', 'catalogId': '61715936', 'smiles': 'CCCCC(N)c1nc(-c2ncccc2C)no1', 'link': 'https://pubchem.ncbi.nlm.nih.gov/compound/61715936'}]",<rdkit.Chem.rdchem.Mol object at 0x16b088510>,TRUE
22,0.2289303,98.17,274.349,c1ccc(-c2noc(CN3CC4CC3CS4)n2)nc1,"[{'catalogName': 'enamine_made', 'catalogId': 'BBV-271546986', 'smiles': 'c1ccc(-c2noc(CN3CC4CC3CS4)n2)nc1', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 6.0, 'bbPriceRange': '$500-1k / g'}}, {'catalogName': 'mcule_ultimate', 'catalogId': 'IHLFZNJMTYUWFL-UHFFFAOYSA-N', 'smiles': 'c1ccc(-c2noc(CN3CC4CC3CS4)n2)nc1', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=IHLFZNJMTYUWFL-UHFFFAOYSA-N', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 12.0, 'scrPriceRange': '$250-500 / mg'}}]",<rdkit.Chem.rdchem.Mol object at 0x16b0929e0>,FALSE
23,0.23217835,70.091,246.27,Cc1ccnc(-c2noc(C3COCCN3)n2)c1,"[{'catalogName': 'enamine_made', 'catalogId': 'BBV-40611092', 'smiles': 'Cc1ccnc(-c2noc(C3COCCN3)n2)c1', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 6.0, 'bbPriceRange': '$500-1k / g'}}, {'catalogName': 'enamine_real', 'catalogId': 'Z2380803473', 'smiles': 'CC1=CC=NC(C2=NOC(C3COCCN3)=N2)=C1', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '$100-250 / mg'}}, {'catalogName': 'emolecules', 'catalogId': '313797446', 'smiles': 'Cc1ccnc(c1)-c1noc(n1)C1COCCN1', 'link': 'https://search.emolecules.com/search/#?querytype=emoleculesid&p=1&query=313797446', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 12.0, 'bbPriceRange': '$1k-10k / g'}}, {'catalogName': 'mcule', 'catalogId': 'MCULE-7327058928', 'smiles': 'N1=C(C2COCCN2)ON=C1C1C=C(C)C=CN=1', 'link': 'https://mcule.com/MCULE-7327058928', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 9.0, 'scrPriceRange': '< $100 / mg'}}, {'catalogName': 'pubchem', 'catalogId': '65547039', 'smiles': 'Cc1ccnc(-c2noc(C3COCCN3)n2)c1', 'link': 'https://pubchem.ncbi.nlm.nih.gov/compound/65547039'}]",<rdkit.Chem.rdchem.Mol object at 0x16b08d5f0>,TRUE
24,0.232216557,82.102,258.281,O=C(CC1CC1)NCc1nc(-c2ccccn2)no1,"[{'catalogName': 'enamine_real', 'catalogId': 'Z1175172393', 'smiles': 'O=C(CC1CC1)NCC1=NC(C2=CC=CC=N2)=NO1', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '$100-250 / mg'}}, {'catalogName': 'mcule_ultimate', 'catalogId': 'LBDAHMJAMLMEMT-UHFFFAOYSA-N', 'smiles': 'O=C(CC1CC1)NCc1nc(-c2ccccn2)no1', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=LBDAHMJAMLMEMT-UHFFFAOYSA-N', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 12.0, 'scrPriceRange': '$250-500 / mg'}}]",<rdkit.Chem.rdchem.Mol object at 0x16b089dd0>,FALSE
