reactant1_structuralScore,reactant1_mw,reactant1_smi,reactant1_metadata,reactant2_structuralScore,reactant2_mw,reactant2_smi,reactant2_metadata,product_smi,is_pains
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.18658436149260352,269.3509999999998,Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)s1,"[{'catalogName': 'enamine_bb', 'catalogId': 'EN300-1724723', 'smiles': 'Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)s1', 'link': 'https://www.enaminestore.com/catalog/EN300-1724723', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 1.0, 'bbPriceRange': '< $100 / g'}}, {'catalogName': 'enamine_made', 'catalogId': 'BBV-025771', 'smiles': 'Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)s1', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 6.0, 'bbPriceRange': '$500-1k / g'}}, {'catalogName': 'emolecules', 'catalogId': '37369937', 'smiles': 'Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)s1', 'link': 'https://search.emolecules.com/search/#?querytype=emoleculesid&p=1&query=37369937', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 12.0, 'bbPriceRange': '$1k-10k / g'}}, {'catalogName': 'mcule', 'catalogId': 'MCULE-4704707233', 'smiles': 'CC1SC(NS(C2=CC=C(N)C=C2)(=O)=O)=NC=1', 'link': 'https://mcule.com/MCULE-4704707233', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '< $100 / mg'}}, {'catalogName': 'sigma', 'catalogId': '117970261', 'smiles': 'Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)s1', 'link': 'https://www.aldrichmarketselect.com/list_search.php?text_stuff=117970261&listFormat=STRUCTURE_ID&init_qty=1&qty_UOM=1', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 1.0, 'scrPriceRange': '< $100 / mg'}}, {'catalogName': 'surechembl', 'catalogId': 'SCHEMBL2177779', 'smiles': 'Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)s1', 'link': 'https://www.surechembl.org/chemical/SCHEMBL2177779/'}, {'catalogName': 'pubchem', 'catalogId': '16786378', 'smiles': 'Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)s1', 'link': 'https://pubchem.ncbi.nlm.nih.gov/compound/16786378'}]",Cc1cnc(NS(=O)(=O)c2ccc(NC(=O)Cc3cn(Cc4ccc(F)cc4)c4ccccc34)cc2)s1,False
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.2021391790843532,347.4249999999998,Cc1cc(Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)ncn1,"[{'catalogName': 'molport', 'catalogId': 'MolPort-008-002-533', 'smiles': 'Cc1cc(Nc2ccc(cc2)S(=O)(=O)Nc2nccs2)ncn1', 'link': 'https://www.molport.com/shop/molecule-link/MolPort-008-002-533', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 2.0, 'scrPriceRange': '< $100 / mg'}}, {'catalogName': 'emolecules', 'catalogId': '5943034', 'smiles': 'Cc1cc(Nc2ccc(cc2)S(=O)(=O)Nc2nccs2)ncn1', 'link': 'https://search.emolecules.com/search/#?querytype=emoleculesid&p=1&query=5943034', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 6.0, 'scrPriceRange': 'unknown'}}, {'catalogName': 'mcule', 'catalogId': 'MCULE-3747234856', 'smiles': 'S(=O)(=O)(C1C=CC(=CC=1)NC1C=C(C)N=CN=1)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-3747234856', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '< $100 / mg'}}, {'catalogName': 'sigma', 'catalogId': '89109728', 'smiles': 'Cc1cc(Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)ncn1', 'link': 'https://www.aldrichmarketselect.com/list_search.php?text_stuff=89109728&listFormat=STRUCTURE_ID&init_qty=1&qty_UOM=1', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 2.0, 'scrPriceRange': '< $100 / mg'}}, {'catalogName': 'pubchem', 'catalogId': '16805596', 'smiles': 'Cc1cc(Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)ncn1', 'link': 'https://pubchem.ncbi.nlm.nih.gov/compound/16805596'}]",Cc1cc(N(C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)c2ccc(S(=O)(=O)Nc3nccs3)cc2)ncn1,False
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.2196414028795965,295.3889999999997,Cc1cnc(NS(=O)(=O)c2ccc3c(c2)CCN3)s1,"[{'catalogName': 'enamine_made', 'catalogId': 'BBV-225612', 'smiles': 'Cc1cnc(NS(=O)(=O)c2ccc3c(c2)CCN3)s1', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 6.0, 'bbPriceRange': '$500-1k / g'}}, {'catalogName': 'emolecules', 'catalogId': '50059877', 'smiles': 'Cc1cnc(NS(=O)(=O)c2ccc3NCCc3c2)s1', 'link': 'https://search.emolecules.com/search/#?querytype=emoleculesid&p=1&query=50059877', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 6.0, 'scrPriceRange': 'unknown'}}, {'catalogName': 'mcule', 'catalogId': 'MCULE-9333680673', 'smiles': 'S(=O)(=O)(C1C=CC2=C(CCN2)C=1)NC1SC(=CN=1)C', 'link': 'https://mcule.com/MCULE-9333680673', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 5.0, 'scrPriceRange': 'unknown'}}, {'catalogName': 'pubchem', 'catalogId': '43119916', 'smiles': 'Cc1cnc(NS(=O)(=O)c2ccc3c(c2)CCN3)s1', 'link': 'https://pubchem.ncbi.nlm.nih.gov/compound/43119916'}]",Cc1cnc(NS(=O)(=O)c2ccc3c(c2)CCN3C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)s1,False
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.2261574908913378,281.3619999999998,O=S(=O)(Nc1nccs1)c1ccc2c(c1)CCN2,"[{'catalogName': 'enamine_made', 'catalogId': 'BBV-225476', 'smiles': 'O=S(=O)(Nc1nccs1)c1ccc2c(c1)CCN2', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 6.0, 'bbPriceRange': '$500-1k / g'}}, {'catalogName': 'emolecules', 'catalogId': '44222482', 'smiles': 'O=S(=O)(Nc1nccs1)c1ccc2NCCc2c1', 'link': 'https://search.emolecules.com/search/#?querytype=emoleculesid&p=1&query=44222482', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 6.0, 'scrPriceRange': 'unknown'}}, {'catalogName': 'mcule', 'catalogId': 'MCULE-4057084612', 'smiles': 'S(=O)(=O)(C1=CC=C2C(CCN2)=C1)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-4057084612', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 2.0, 'scrPriceRange': '< $100 / mg'}}, {'catalogName': 'surechembl', 'catalogId': 'SCHEMBL2077459', 'smiles': 'O=S(=O)(Nc1nccs1)c1ccc2c(c1)CCN2', 'link': 'https://www.surechembl.org/chemical/SCHEMBL2077459/'}, {'catalogName': 'pubchem', 'catalogId': '43119856', 'smiles': 'O=S(=O)(Nc1nccs1)c1ccc2c(c1)CCN2', 'link': 'https://pubchem.ncbi.nlm.nih.gov/compound/43119856'}]",O=C(Cc1cn(Cc2ccc(F)cc2)c2ccccc12)N1CCc2cc(S(=O)(=O)Nc3nccs3)ccc21,False
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.22686488450497075,340.4299999999998,CCC(N)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'enamine_real', 'catalogId': 'PV-006309094689', 'smiles': 'CCC(N)C(=O)NC1=CC=C(S(=O)(=O)NC2=NC=CS2)C=C1', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '$100-250 / mg'}}, {'catalogName': 'mcule', 'catalogId': 'MCULE-8287601363', 'smiles': 'C(NC1=CC=C(C=C1)S(=O)(=O)NC1SC=CN=1)(C(CC)N)=O', 'link': 'https://mcule.com/MCULE-8287601363', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 6.0, 'scrPriceRange': '< $100 / mg'}}]",CCC(NC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,False
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.22854251887544236,270.3389999999998,NNc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'enamine_bb', 'catalogId': 'EN300-99042', 'smiles': 'Cl.Cl.NNc1ccc(S(=O)(=O)Nc2nccs2)cc1', 'link': 'https://www.enaminestore.com/catalog/EN300-99042', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 1.0, 'bbPriceRange': '< $100 / g'}}, {'catalogName': 'enamine_made', 'catalogId': 'BBV-22262464', 'smiles': 'NNc1ccc(S(=O)(=O)Nc2nccs2)cc1', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 6.0, 'bbPriceRange': '$500-1k / g'}}, {'catalogName': 'emolecules', 'catalogId': '37156112', 'smiles': 'Cl.Cl.NNc1ccc(cc1)S(=O)(=O)Nc1nccs1', 'link': 'https://search.emolecules.com/search/#?querytype=emoleculesid&p=1&query=37156112', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 12.0, 'bbPriceRange': '$500-1k / g'}}, {'catalogName': 'mcule', 'catalogId': 'MCULE-4930424484', 'smiles': 'S(=O)(=O)(C1C=CC(=CC=1)NN)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-4930424484', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 1.0, 'bbPriceRange': 'unknown'}}, {'catalogName': 'sigma', 'catalogId': '360886543', 'smiles': 'Cl.Cl.NNc1ccc(S(=O)(=O)Nc2nccs2)cc1', 'link': 'https://www.aldrichmarketselect.com/list_search.php?text_stuff=360886543&listFormat=STRUCTURE_ID&init_qty=1&qty_UOM=1', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 1.0, 'bbPriceRange': '< $100 / g'}}, {'catalogName': 'pubchem', 'catalogId': '12745819', 'smiles': 'NNc1ccc(S(=O)(=O)Nc2nccs2)cc1', 'link': 'https://pubchem.ncbi.nlm.nih.gov/compound/12745819'}]",O=C(Cc1cn(Cc2ccc(F)cc2)c2ccccc12)NNc1ccc(S(=O)(=O)Nc2nccs2)cc1,False
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.22854251887544236,270.3389999999998,NNc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'enamine_bb', 'catalogId': 'EN300-99042', 'smiles': 'Cl.Cl.NNc1ccc(S(=O)(=O)Nc2nccs2)cc1', 'link': 'https://www.enaminestore.com/catalog/EN300-99042', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 1.0, 'bbPriceRange': '< $100 / g'}}, {'catalogName': 'enamine_made', 'catalogId': 'BBV-22262464', 'smiles': 'NNc1ccc(S(=O)(=O)Nc2nccs2)cc1', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 6.0, 'bbPriceRange': '$500-1k / g'}}, {'catalogName': 'emolecules', 'catalogId': '37156112', 'smiles': 'Cl.Cl.NNc1ccc(cc1)S(=O)(=O)Nc1nccs1', 'link': 'https://search.emolecules.com/search/#?querytype=emoleculesid&p=1&query=37156112', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 12.0, 'bbPriceRange': '$500-1k / g'}}, {'catalogName': 'mcule', 'catalogId': 'MCULE-4930424484', 'smiles': 'S(=O)(=O)(C1C=CC(=CC=1)NN)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-4930424484', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 1.0, 'bbPriceRange': 'unknown'}}, {'catalogName': 'sigma', 'catalogId': '360886543', 'smiles': 'Cl.Cl.NNc1ccc(S(=O)(=O)Nc2nccs2)cc1', 'link': 'https://www.aldrichmarketselect.com/list_search.php?text_stuff=360886543&listFormat=STRUCTURE_ID&init_qty=1&qty_UOM=1', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 1.0, 'bbPriceRange': '< $100 / g'}}, {'catalogName': 'pubchem', 'catalogId': '12745819', 'smiles': 'NNc1ccc(S(=O)(=O)Nc2nccs2)cc1', 'link': 'https://pubchem.ncbi.nlm.nih.gov/compound/12745819'}]",NN(C(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12)c1ccc(S(=O)(=O)Nc2nccs2)cc1,False
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.23541486550613205,312.3759999999998,NCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'enamine_real', 'catalogId': 'Z4949784069', 'smiles': 'NCC(=O)NC1=CC=C(S(=O)(=O)NC2=NC=CS2)C=C1', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '$100-250 / mg'}}, {'catalogName': 'mcule', 'catalogId': 'MCULE-9663274032', 'smiles': 'C(NC1=CC=C(C=C1)S(=O)(=O)NC1SC=CN=1)(CN)=O', 'link': 'https://mcule.com/MCULE-9663274032', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 6.0, 'scrPriceRange': '< $100 / mg'}}]",O=C(Cc1cn(Cc2ccc(F)cc2)c2ccccc12)NCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,False
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.23643312679644862,353.45399999999984,Cc1nnc(Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)s1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-8085239676', 'smiles': 'S(=O)(=O)(C1C=CC(=CC=1)NC1=NN=C(C)S1)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-8085239676', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 6.0, 'scrPriceRange': '< $100 / mg'}}]",Cc1nnc(N(C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)c2ccc(S(=O)(=O)Nc3nccs3)cc2)s1,False
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.2410493315405669,326.4029999999998,CNCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'enamine_real', 'catalogId': 'Z138106960', 'smiles': 'CNCC(=O)NC1=CC=C(S(=O)(=O)NC2=NC=CS2)C=C1', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '$100-250 / mg'}}, {'catalogName': 'mcule', 'catalogId': 'MCULE-3743417355', 'smiles': 'C(NC1=CC=C(C=C1)S(=O)(=O)NC1SC=CN=1)(CNC)=O', 'link': 'https://mcule.com/MCULE-3743417355', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 6.0, 'scrPriceRange': '< $100 / mg'}}]",CN(CC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)C(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,False
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.24796938468979424,350.3849999999999,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1nc[nH]n1,"[{'catalogName': 'enamine_real', 'catalogId': 'Z2169551738', 'smiles': 'O=C(NC1=CC=C(S(=O)(=O)NC2=NC=CS2)C=C1)C1=NNC=N1', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '$100-250 / mg'}}, {'catalogName': 'mcule_ultimate', 'catalogId': 'VCLGUVTVXYVRMJ-UHFFFAOYSA-N', 'smiles': 'O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1nc[nH]n1', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=VCLGUVTVXYVRMJ-UHFFFAOYSA-N', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 12.0, 'scrPriceRange': '$250-500 / mg'}}]",O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ncn(C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)n1,False
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.24923168061510703,351.47799999999984,O=S(=O)(Nc1nccs1)c1ccc(NCc2cccs2)cc1,"[{'catalogName': 'emolecules', 'catalogId': '42809991', 'smiles': 'O=S(=O)(Nc1nccs1)c1ccc(NCc2cccs2)cc1', 'link': 'https://search.emolecules.com/search/#?querytype=emoleculesid&p=1&query=42809991', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 6.0, 'scrPriceRange': 'unknown'}}, {'catalogName': 'mcule', 'catalogId': 'MCULE-1821994993', 'smiles': 'S(=O)(=O)(C1=CC=C(C=C1)NCC1=CC=CS1)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-1821994993', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 9.0, 'scrPriceRange': '< $100 / mg'}}, {'catalogName': 'pubchem', 'catalogId': '102535592', 'smiles': 'O=S(=O)(Nc1nccs1)c1ccc(NCc2cccs2)cc1', 'link': 'https://pubchem.ncbi.nlm.nih.gov/compound/102535592'}]",O=C(Cc1cn(Cc2ccc(F)cc2)c2ccccc12)N(Cc1cccs1)c1ccc(S(=O)(=O)Nc2nccs2)cc1,False
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.254686584152071,326.4029999999998,CC(N)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'enamine_real', 'catalogId': 'PV-003042496384', 'smiles': 'CC(N)C(=O)NC1=CC=C(S(=O)(=O)NC2=NC=CS2)C=C1', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '$100-250 / mg'}}, {'catalogName': 'mcule', 'catalogId': 'MCULE-4030164866', 'smiles': 'C(NC1=CC=C(C=C1)S(=O)(=O)NC1SC=CN=1)(C(C)N)=O', 'link': 'https://mcule.com/MCULE-4030164866', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 6.0, 'scrPriceRange': '< $100 / mg'}}]",CC(NC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,False
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.25994242535743034,354.45699999999977,CC(C)C(N)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'enamine_real', 'catalogId': 'Z2439370172', 'smiles': 'CC(C)C(N)C(=O)NC1=CC=C(S(=O)(=O)NC2=NC=CS2)C=C1', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '$100-250 / mg'}}, {'catalogName': 'mcule', 'catalogId': 'MCULE-8154108573', 'smiles': 'C(NC1=CC=C(C=C1)S(=O)(=O)NC1SC=CN=1)(=O)C(C(C)C)N', 'link': 'https://mcule.com/MCULE-8154108573', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 6.0, 'scrPriceRange': '< $100 / mg'}}]",CC(C)C(NC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,False
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.2602961198551796,354.45699999999977,CC(C)[C@H](N)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'enamine_real', 'catalogId': 'Z2439370292', 'smiles': 'CC(C)[C@H](N)C(=O)NC1=CC=C(S(=O)(=O)NC2=NC=CS2)C=C1', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '$100-250 / mg'}}, {'catalogName': 'mcule', 'catalogId': 'MCULE-7518408997', 'smiles': 'C(NC1=CC=C(C=C1)S(=O)(=O)NC1SC=CN=1)(=O)[C@H](C(C)C)N', 'link': 'https://mcule.com/MCULE-7518408997', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 6.0, 'scrPriceRange': '< $100 / mg'}}]",CC(C)[C@H](NC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,False
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.2617132669939566,269.3509999999998,Cc1csc(NS(=O)(=O)c2ccc(N)cc2)n1,"[{'catalogName': 'enamine_made', 'catalogId': 'BBV-054240', 'smiles': 'Cc1csc(NS(=O)(=O)c2ccc(N)cc2)n1', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 6.0, 'bbPriceRange': '$500-1k / g'}}, {'catalogName': 'emolecules', 'catalogId': '10229384', 'smiles': 'Cc1csc(NS(=O)(=O)c2ccc(N)cc2)n1', 'link': 'https://search.emolecules.com/search/#?querytype=emoleculesid&p=1&query=10229384', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 12.0, 'bbPriceRange': '$1k-10k / g'}}, {'catalogName': 'mcule', 'catalogId': 'MCULE-8065051019', 'smiles': 'S(=O)(=O)(C1C=CC(=CC=1)N)NC1SC=C(C)N=1', 'link': 'https://mcule.com/MCULE-8065051019', 'purchaseInfo': {'isBuildingBlock': True, 'isScreening': False, 'bbLeadTimeWeeks': 5.0, 'bbPriceRange': '> $10k / g'}}, {'catalogName': 'surechembl', 'catalogId': 'SCHEMBL564521', 'smiles': 'Cc1csc(NS(=O)(=O)c2ccc(N)cc2)n1', 'link': 'https://www.surechembl.org/chemical/SCHEMBL564521/'}, {'catalogName': 'pubchem', 'catalogId': '23674485', 'smiles': 'Cc1csc([N-]S(=O)(=O)c2ccc(N)cc2)n1.[Na+]', 'link': 'https://pubchem.ncbi.nlm.nih.gov/compound/23674485'}]",Cc1csc(NS(=O)(=O)c2ccc(NC(=O)Cc3cn(Cc4ccc(F)cc4)c4ccccc34)cc2)n1,False
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.26201841693433536,348.4089999999999,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccc[nH]1,"[{'catalogName': 'enamine_real', 'catalogId': 'Z95530916', 'smiles': 'O=C(NC1=CC=C(S(=O)(=O)NC2=NC=CS2)C=C1)C1=CC=CN1', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 4.0, 'scrPriceRange': '$100-250 / mg'}}, {'catalogName': 'mcule', 'catalogId': 'MCULE-7942537234', 'smiles': 'S(=O)(=O)(C1=CC=C(C=C1)NC(=O)C1=CC=CN1)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-7942537234', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 6.0, 'scrPriceRange': '< $100 / mg'}}, {'catalogName': 'mcule_ultimate', 'catalogId': 'MTXIUJUZUQYLNE-UHFFFAOYSA-N', 'smiles': 'O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccc[nH]1', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=MTXIUJUZUQYLNE-UHFFFAOYSA-N', 'purchaseInfo': {'isBuildingBlock': False, 'isScreening': True, 'scrLeadTimeWeeks': 12.0, 'scrPriceRange': '$250-500 / mg'}}, {'catalogName': 'pubchem', 'catalogId': '84429497', 'smiles': 'O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccc[nH]1', 'link': 'https://pubchem.ncbi.nlm.nih.gov/compound/84429497'}]",O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1cccn1C(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,False
