,structuralScore,mw_diff,mw,smi,metadata,mol,react1_Amidation
0,0.0,0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,,True
1,0.14690721407834506,110.19999999999987,393.5019999999996,C=CCCC(C)(C)COC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'CTVJRCYRKCQOEU-UHFFFAOYSA-N', 'smiles': 'CC(C)(CCC=C)COC(=O)CC1=CN(C2=C1C=CC=C2)CC3=CC=C(C=C3)F', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=CTVJRCYRKCQOEU-UHFFFAOYSA-N'}]",<rdkit.Chem.rdchem.Mol object at 0x15c7dd890>,False
2,0.1532995080045834,114.21299999999997,397.5149999999997,C=CCCSCCOC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'SYYFMDOSUVBKBK-UHFFFAOYSA-N', 'smiles': 'C=CCCSCCOC(=O)CC1=CN(C2=C1C=CC=C2)CC3=CC=C(C=C3)F', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=SYYFMDOSUVBKBK-UHFFFAOYSA-N'}]",<rdkit.Chem.rdchem.Mol object at 0x15c7d44a0>,False
3,0.16072698543468422,175.253,458.5549999999997,COCCNC(=O)CSCCOC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'ZVWKLOQVSHSTMZ-UHFFFAOYSA-N', 'smiles': 'COCCNC(=O)CSCCOC(=O)CC1=CN(C2=C1C=CC=C2)CC3=CC=C(C=C3)F', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=ZVWKLOQVSHSTMZ-UHFFFAOYSA-N'}]",<rdkit.Chem.rdchem.Mol object at 0x15cd03660>,False
4,0.16127875528914454,147.18099999999998,430.4829999999997,O=C(Cc1cn(Cc2ccc(F)cc2)c2ccccc12)OC1CCN(c2cnccn2)C1,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'GSVHHMZHSIYIQQ-UHFFFAOYSA-N', 'smiles': 'C1CN(CC1OC(=O)CC2=CN(C3=C2C=CC=C3)CC4=CC=C(C=C4)F)C5=NC=CN=C5', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=GSVHHMZHSIYIQQ-UHFFFAOYSA-N'}]",<rdkit.Chem.rdchem.Mol object at 0x15cd10270>,False
5,0.16147617831319055,122.142,405.44399999999973,O=C(Cc1cn(Cc2ccc(F)cc2)c2ccccc12)OCCc1ccc(F)cc1,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'XWLBHPMEFKCZCK-UHFFFAOYSA-N', 'smiles': 'C1=CC2=C(C=C1)N(C=C2CC(=O)OCCC3=CC=C(C=C3)F)CC4=CC=C(C=C4)F', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=XWLBHPMEFKCZCK-UHFFFAOYSA-N'}]",<rdkit.Chem.rdchem.Mol object at 0x15c7eedd0>,False
6,0.16304267793401606,53.06400000000002,336.36599999999976,N#CCCOC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'VBEVPDGQNGLDGJ-UHFFFAOYSA-N', 'smiles': 'C1=CC2=C(C=C1)N(C=C2CC(=O)OCCC#N)CC3=CC=C(C=C3)F', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=VBEVPDGQNGLDGJ-UHFFFAOYSA-N'}]",<rdkit.Chem.rdchem.Mol object at 0x15c7cc120>,False
7,0.16395775952041702,66.10300000000001,349.40499999999975,C#CCCCOC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'NIKBAHWKSKOCIO-UHFFFAOYSA-N', 'smiles': 'C#CCCCOC(=O)CC1=CN(C2=C1C=CC=C2)CC3=CC=C(C=C3)F', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=NIKBAHWKSKOCIO-UHFFFAOYSA-N'}]",<rdkit.Chem.rdchem.Mol object at 0x15c7ccdd0>,False
8,0.16588586058500526,144.17700000000002,427.47899999999976,O=C(Cc1cn(Cc2ccc(F)cc2)c2ccccc12)OCCc1nc2ccccc2[nH]1,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'JXHCTDUMSLYAHC-UHFFFAOYSA-N', 'smiles': 'C1=CC2=C(C=C1)N(C=C2CC(=O)OCCC3=NC4=C(N3)C=CC=C4)CC5=CC=C(C=C5)F', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=JXHCTDUMSLYAHC-UHFFFAOYSA-N'}]",<rdkit.Chem.rdchem.Mol object at 0x15cd107b0>,False
9,0.1662093072840036,109.17199999999997,392.4739999999997,CC(C)(CCC#N)COC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'AHTNSSLQZXKSIJ-UHFFFAOYSA-N', 'smiles': 'CC(C)(CCC#N)COC(=O)CC1=CN(C2=C1C=CC=C2)CC3=CC=C(C=C3)F', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=AHTNSSLQZXKSIJ-UHFFFAOYSA-N'}]",<rdkit.Chem.rdchem.Mol object at 0x15c7d6e40>,False
